idTerytWojewodztwo,Wojewodztwo,idTypPodmiotu,TypPodmiotu,idRodzajWypadku,RodzajWypadku,idPrzyczynaWypadku,PrzyczynaWypadku,idMiejsceWypadku,MiejsceWypadku,idRodzajZajec,RodzajZajec,Liczba Wypadkow
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,3,sala gimnastyczna,5,inne zajęcia edukacyjne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,4,boisko,1,wychowanie fizyczne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,1,"sala lekcyjna, pracownia szkolna",1,wychowanie fizyczne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,4
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,1,"sala lekcyjna, pracownia szkolna",6,przerwy międzylekcyjne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,14
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,2,ciągi komunikacyjne,100,inne zajęcia,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,57
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,9,zawody sportowe,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,100,inne zajęcia,2
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,4,boisko,1,wychowanie fizyczne,6
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,4,boisko,6,przerwy międzylekcyjne,2
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,5,plac zabaw,1,wychowanie fizyczne,2
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,5,plac zabaw,100,inne zajęcia,2
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,8,obiekty sportowe,8,wycieczki edukacyjne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,8,obiekty sportowe,9,zawody sportowe,2
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,9,instytucje publiczne,8,wycieczki edukacyjne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,12,"ulica, droga",100,inne zajęcia,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,100,inne,1,wychowanie fizyczne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,100,inne,5,inne zajęcia edukacyjne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,100,inne,6,przerwy międzylekcyjne,4
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,100,inne,8,wycieczki edukacyjne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,100,inne,100,inne zajęcia,4
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,1,"sala lekcyjna, pracownia szkolna",1,wychowanie fizyczne,5
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,1,"sala lekcyjna, pracownia szkolna",2,zajęcia techniczne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,1,"sala lekcyjna, pracownia szkolna",3,zajęcia artystyczne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,9
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,1,"sala lekcyjna, pracownia szkolna",6,przerwy międzylekcyjne,5
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,1,"sala lekcyjna, pracownia szkolna",100,inne zajęcia,10
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,1,wychowanie fizyczne,3
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,5,inne zajęcia edukacyjne,2
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,89
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,8,wycieczki edukacyjne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,100,inne zajęcia,4
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,177
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,3,zajęcia artystyczne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,5,inne zajęcia edukacyjne,2
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,6,przerwy międzylekcyjne,6
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,9,zawody sportowe,2
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,100,inne zajęcia,11
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,4,boisko,1,wychowanie fizyczne,42
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,4,boisko,5,inne zajęcia edukacyjne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,4,boisko,6,przerwy międzylekcyjne,10
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,4,boisko,8,wycieczki edukacyjne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,4,boisko,9,zawody sportowe,4
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,4,boisko,100,inne zajęcia,9
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,5,plac zabaw,1,wychowanie fizyczne,3
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,5,plac zabaw,4,praktyczna nauka zawodu,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,5,plac zabaw,5,inne zajęcia edukacyjne,7
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,5,plac zabaw,6,przerwy międzylekcyjne,2
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,5,plac zabaw,8,wycieczki edukacyjne,2
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,5,plac zabaw,100,inne zajęcia,9
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,7,stołówka,6,przerwy międzylekcyjne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,1,wychowanie fizyczne,13
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,8,wycieczki edukacyjne,3
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,9,zawody sportowe,6
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,100,inne zajęcia,4
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,10,miejsca zgromadzeń publicznych,8,wycieczki edukacyjne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,11,szlaki turystyczne,8,wycieczki edukacyjne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,12,"ulica, droga",8,wycieczki edukacyjne,2
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,12,"ulica, droga",100,inne zajęcia,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,100,inne,1,wychowanie fizyczne,7
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,100,inne,5,inne zajęcia edukacyjne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,100,inne,6,przerwy międzylekcyjne,15
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,100,inne,7,realizacja projektu edukacyjnego,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,100,inne,8,wycieczki edukacyjne,10
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,100,inne,9,zawody sportowe,3
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,100,inne,100,inne zajęcia,10
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,1,"sala lekcyjna, pracownia szkolna",100,inne zajęcia,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,10
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,3,sala gimnastyczna,1,wychowanie fizyczne,3
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,3,sala gimnastyczna,6,przerwy międzylekcyjne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,9,instytucje publiczne,8,wycieczki edukacyjne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,12,"ulica, droga",8,wycieczki edukacyjne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,100,inne,6,przerwy międzylekcyjne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,100,inne,100,inne zajęcia,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,17,"pobicie, umyślne uderzenie",1,"sala lekcyjna, pracownia szkolna",100,inne zajęcia,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,17,"pobicie, umyślne uderzenie",2,ciągi komunikacyjne,6,przerwy międzylekcyjne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,2
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,1,"sala lekcyjna, pracownia szkolna",100,inne zajęcia,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,22
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,2,ciągi komunikacyjne,100,inne zajęcia,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,3,sala gimnastyczna,1,wychowanie fizyczne,30
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,3,sala gimnastyczna,100,inne zajęcia,2
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,4,boisko,1,wychowanie fizyczne,10
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,4,boisko,6,przerwy międzylekcyjne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,4,boisko,100,inne zajęcia,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,5,plac zabaw,5,inne zajęcia edukacyjne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,5,plac zabaw,100,inne zajęcia,2
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,8,obiekty sportowe,9,zawody sportowe,2
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,100,inne,1,wychowanie fizyczne,2
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,100,inne,2,zajęcia techniczne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,100,inne,6,przerwy międzylekcyjne,3
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,100,inne,100,inne zajęcia,2
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,9
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,3,sala gimnastyczna,1,wychowanie fizyczne,27
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,3,sala gimnastyczna,9,zawody sportowe,2
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,3,sala gimnastyczna,100,inne zajęcia,2
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,4,boisko,1,wychowanie fizyczne,8
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,4,boisko,9,zawody sportowe,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,4,boisko,100,inne zajęcia,2
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,8,obiekty sportowe,1,wychowanie fizyczne,3
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,8,obiekty sportowe,5,inne zajęcia edukacyjne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,8,obiekty sportowe,9,zawody sportowe,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,100,inne,6,przerwy międzylekcyjne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,100,inne,100,inne zajęcia,2
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,5
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,1,"sala lekcyjna, pracownia szkolna",6,przerwy międzylekcyjne,2
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,1,"sala lekcyjna, pracownia szkolna",100,inne zajęcia,2
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,18
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,2,ciągi komunikacyjne,100,inne zajęcia,2
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,3,sala gimnastyczna,1,wychowanie fizyczne,92
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,3,sala gimnastyczna,5,inne zajęcia edukacyjne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,3,sala gimnastyczna,9,zawody sportowe,2
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,3,sala gimnastyczna,100,inne zajęcia,4
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,4,boisko,1,wychowanie fizyczne,24
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,4,boisko,6,przerwy międzylekcyjne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,4,boisko,9,zawody sportowe,2
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,4,boisko,100,inne zajęcia,3
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,5,plac zabaw,8,wycieczki edukacyjne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,8,obiekty sportowe,5,inne zajęcia edukacyjne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,8,obiekty sportowe,8,wycieczki edukacyjne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,8,obiekty sportowe,9,zawody sportowe,4
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,8,obiekty sportowe,100,inne zajęcia,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,100,inne,1,wychowanie fizyczne,4
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,100,inne,6,przerwy międzylekcyjne,2
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,100,inne,8,wycieczki edukacyjne,1
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,100,inne,9,zawody sportowe,2
10,ŁÓDZKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,100,inne,100,inne zajęcia,5
10,ŁÓDZKIE,14,Liceum ogólnokształcące,100,inny,13,działania umyślne ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,1
10,ŁÓDZKIE,14,Liceum ogólnokształcące,100,inny,14,działania nieumyślne ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,1
10,ŁÓDZKIE,14,Liceum ogólnokształcące,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,23
10,ŁÓDZKIE,14,Liceum ogólnokształcące,100,inny,14,działania nieumyślne ucznia,4,boisko,1,wychowanie fizyczne,2
10,ŁÓDZKIE,14,Liceum ogólnokształcące,100,inny,14,działania nieumyślne ucznia,8,obiekty sportowe,9,zawody sportowe,1
10,ŁÓDZKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,1,"sala lekcyjna, pracownia szkolna",1,wychowanie fizyczne,1
10,ŁÓDZKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,1
10,ŁÓDZKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,5,inne zajęcia edukacyjne,1
10,ŁÓDZKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,6
10,ŁÓDZKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,45
10,ŁÓDZKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,9,zawody sportowe,1
10,ŁÓDZKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,4,boisko,1,wychowanie fizyczne,13
10,ŁÓDZKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,4,boisko,6,przerwy międzylekcyjne,2
10,ŁÓDZKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,4,boisko,9,zawody sportowe,1
10,ŁÓDZKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,1,wychowanie fizyczne,3
10,ŁÓDZKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,9,zawody sportowe,1
10,ŁÓDZKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,100,inne zajęcia,1
10,ŁÓDZKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,100,inne,1,wychowanie fizyczne,2
10,ŁÓDZKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,100,inne,8,wycieczki edukacyjne,2
10,ŁÓDZKIE,14,Liceum ogólnokształcące,100,inny,16,działania umyślne innej osoby,3,sala gimnastyczna,1,wychowanie fizyczne,3
10,ŁÓDZKIE,14,Liceum ogólnokształcące,100,inny,16,działania umyślne innej osoby,3,sala gimnastyczna,9,zawody sportowe,1
10,ŁÓDZKIE,14,Liceum ogólnokształcące,100,inny,17,"pobicie, umyślne uderzenie",100,inne,6,przerwy międzylekcyjne,1
10,ŁÓDZKIE,14,Liceum ogólnokształcące,100,inny,18,działania nieumyślne innej osoby,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,1
10,ŁÓDZKIE,14,Liceum ogólnokształcące,100,inny,18,działania nieumyślne innej osoby,3,sala gimnastyczna,1,wychowanie fizyczne,4
10,ŁÓDZKIE,14,Liceum ogólnokształcące,100,inny,18,działania nieumyślne innej osoby,3,sala gimnastyczna,100,inne zajęcia,1
10,ŁÓDZKIE,14,Liceum ogólnokształcące,100,inny,18,działania nieumyślne innej osoby,4,boisko,1,wychowanie fizyczne,1
10,ŁÓDZKIE,14,Liceum ogólnokształcące,100,inny,18,działania nieumyślne innej osoby,100,inne,100,inne zajęcia,1
10,ŁÓDZKIE,14,Liceum ogólnokształcące,100,inny,19,uderzenie nieumyślne,3,sala gimnastyczna,1,wychowanie fizyczne,2
10,ŁÓDZKIE,14,Liceum ogólnokształcące,100,inny,100,inna przyczyna,1,"sala lekcyjna, pracownia szkolna",1,wychowanie fizyczne,1
10,ŁÓDZKIE,14,Liceum ogólnokształcące,100,inny,100,inna przyczyna,2,ciągi komunikacyjne,100,inne zajęcia,2
10,ŁÓDZKIE,14,Liceum ogólnokształcące,100,inny,100,inna przyczyna,3,sala gimnastyczna,1,wychowanie fizyczne,13
10,ŁÓDZKIE,14,Liceum ogólnokształcące,100,inny,100,inna przyczyna,8,obiekty sportowe,1,wychowanie fizyczne,1
10,ŁÓDZKIE,14,Liceum ogólnokształcące,100,inny,100,inna przyczyna,8,obiekty sportowe,9,zawody sportowe,1
10,ŁÓDZKIE,14,Liceum ogólnokształcące,100,inny,100,inna przyczyna,100,inne,6,przerwy międzylekcyjne,1
10,ŁÓDZKIE,14,Liceum ogólnokształcące,100,inny,100,inna przyczyna,100,inne,8,wycieczki edukacyjne,1
10,ŁÓDZKIE,16,Technikum,100,inny,13,działania umyślne ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,1
10,ŁÓDZKIE,16,Technikum,100,inny,13,działania umyślne ucznia,4,boisko,1,wychowanie fizyczne,1
10,ŁÓDZKIE,16,Technikum,100,inny,14,działania nieumyślne ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,3
10,ŁÓDZKIE,16,Technikum,100,inny,14,działania nieumyślne ucznia,2,ciągi komunikacyjne,100,inne zajęcia,1
10,ŁÓDZKIE,16,Technikum,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,19
10,ŁÓDZKIE,16,Technikum,100,inny,14,działania nieumyślne ucznia,4,boisko,1,wychowanie fizyczne,7
10,ŁÓDZKIE,16,Technikum,100,inny,15,nieuwaga ucznia,1,"sala lekcyjna, pracownia szkolna",6,przerwy międzylekcyjne,1
10,ŁÓDZKIE,16,Technikum,100,inny,15,nieuwaga ucznia,1,"sala lekcyjna, pracownia szkolna",100,inne zajęcia,1
10,ŁÓDZKIE,16,Technikum,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,5,inne zajęcia edukacyjne,2
10,ŁÓDZKIE,16,Technikum,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,4
10,ŁÓDZKIE,16,Technikum,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,100,inne zajęcia,1
10,ŁÓDZKIE,16,Technikum,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,42
10,ŁÓDZKIE,16,Technikum,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,9,zawody sportowe,3
10,ŁÓDZKIE,16,Technikum,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,100,inne zajęcia,1
10,ŁÓDZKIE,16,Technikum,100,inny,15,nieuwaga ucznia,4,boisko,1,wychowanie fizyczne,8
10,ŁÓDZKIE,16,Technikum,100,inny,15,nieuwaga ucznia,6,"warsztaty szkolne, pracownia zajęć praktycznych",4,praktyczna nauka zawodu,2
10,ŁÓDZKIE,16,Technikum,100,inny,15,nieuwaga ucznia,7,stołówka,1,wychowanie fizyczne,1
10,ŁÓDZKIE,16,Technikum,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,1,wychowanie fizyczne,1
10,ŁÓDZKIE,16,Technikum,100,inny,15,nieuwaga ucznia,100,inne,1,wychowanie fizyczne,1
10,ŁÓDZKIE,16,Technikum,100,inny,15,nieuwaga ucznia,100,inne,2,zajęcia techniczne,1
10,ŁÓDZKIE,16,Technikum,100,inny,18,działania nieumyślne innej osoby,3,sala gimnastyczna,1,wychowanie fizyczne,3
10,ŁÓDZKIE,16,Technikum,100,inny,18,działania nieumyślne innej osoby,100,inne,6,przerwy międzylekcyjne,1
10,ŁÓDZKIE,16,Technikum,100,inny,19,uderzenie nieumyślne,3,sala gimnastyczna,1,wychowanie fizyczne,3
10,ŁÓDZKIE,16,Technikum,100,inny,19,uderzenie nieumyślne,4,boisko,1,wychowanie fizyczne,3
10,ŁÓDZKIE,16,Technikum,100,inny,100,inna przyczyna,1,"sala lekcyjna, pracownia szkolna",1,wychowanie fizyczne,1
10,ŁÓDZKIE,16,Technikum,100,inny,100,inna przyczyna,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,2
10,ŁÓDZKIE,16,Technikum,100,inny,100,inna przyczyna,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,3
10,ŁÓDZKIE,16,Technikum,100,inny,100,inna przyczyna,3,sala gimnastyczna,1,wychowanie fizyczne,8
10,ŁÓDZKIE,16,Technikum,100,inny,100,inna przyczyna,3,sala gimnastyczna,5,inne zajęcia edukacyjne,1
10,ŁÓDZKIE,16,Technikum,100,inny,100,inna przyczyna,4,boisko,100,inne zajęcia,2
10,ŁÓDZKIE,16,Technikum,100,inny,100,inna przyczyna,8,obiekty sportowe,9,zawody sportowe,2
10,ŁÓDZKIE,16,Technikum,100,inny,100,inna przyczyna,10,miejsca zgromadzeń publicznych,100,inne zajęcia,1
10,ŁÓDZKIE,16,Technikum,100,inny,100,inna przyczyna,12,"ulica, droga",8,wycieczki edukacyjne,4
10,ŁÓDZKIE,16,Technikum,100,inny,100,inna przyczyna,100,inne,100,inne zajęcia,1
